Date,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,BLK,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2019-09-13,159053200,23363100,324592000,23676000,11441100,62557000,3763500,2948600,16257200,79657000,2722400,11364500,586500,3941100,25142400,6777600,5369800,4523200,24099605,8135600,7521496,1083000,3633200,6828600,39426000,79696500,3791800,5894700,6972300,2508300,2306300,7337200,4885400,7885300,8453300,4123500,1688400,3704900,3628900,2906716,3107300,4807520,1789300,8213200,3322200,1908800,1737600,1717100,10719300
2019-09-16,84632400,16731400,231832000,28218000,8444800,22176000,2592300,2774700,11993900,43391300,2205500,6289800,697400,4280600,17759700,6585000,5101700,2973600,19877070,5992000,6191270,1062900,3991200,3402100,73510000,70921500,3437700,4171700,6339200,4642500,1508900,19830200,10683900,17898000,22533100,11888900,4654400,2876500,3055500,2575790,2294400,3355968,1164700,5033600,2934600,1422100,2156900,1263900,10950500
2019-09-17,73274800,17814200,223048000,20806000,9671100,21912000,3028500,4069200,10735400,48284900,2429100,9768500,675300,3054700,18346100,6244300,4976400,2392900,22091945,9013500,7375405,1514500,3578300,4290900,39648000,57981000,3667900,3248400,6493200,4325800,1758900,14452200,7246500,13487100,13493400,4902200,2464500,2888900,3269500,2426719,2007500,3369316,1347800,7596800,2615600,1853300,2230200,1186700,8801700
2019-09-18,101360000,23982100,258152000,17440000,9681900,16510000,2951200,7449700,10665600,66640400,2474900,8283800,641700,2844500,20511700,6663000,4373600,2960500,19679550,6252600,6943734,1221700,2767500,5486000,50112000,62553000,2534800,4722200,4510700,2950900,1666000,7292200,4801500,7412500,6949000,3876100,1814700,3005700,4186400,1943434,4116500,2773600,1215900,7681600,3066500,1318300,1872000,1694800,8451900
2019-09-19,88242400,35772100,245476000,16554000,10392700,19421000,2947000,3163500,9382600,43035700,1596200,6403500,517700,1975800,16887500,4935700,4730100,2666700,17746409,5541200,6922774,1003800,3392900,3646400,40630000,71937000,2552000,4231200,4843600,2938700,3004700,8050200,4034500,6270700,6234900,4099100,1332700,2725700,2928800,2069162,3733700,3479433,986000,5906800,2049900,2281100,1823300,1601500,7651700
2019-09-20,221652400,39167300,350244000,37692000,19934200,35524000,11733000,4046500,21862800,167269000,5458900,22404600,1228200,5301500,30229400,10962100,12053100,6220100,45990658,12968700,23631247,1775000,7130100,7342900,106838000,95295000,5979300,6991100,10913800,4199800,3409500,19736600,10420700,18124800,17917800,4754700,9381800,6412300,6643000,5358474,5308400,8439656,2942700,19007200,5069100,2787400,4647000,2475500,21019900
2019-09-23,76662000,17139300,249712000,20798000,13327600,14850000,3642200,1966300,9135100,52048300,1485500,7114600,647100,5089400,20603400,4463300,5183700,3281200,17295191,8092300,8909572,1032300,2279900,3268200,58446000,65103000,2812100,4790000,4532400,4945300,2025400,7495200,4705500,6729300,5849400,3749100,2413000,2723500,2674900,2467356,2999900,4137597,1412300,6634000,2089100,1267000,2272800,859600,8437000
2019-09-24,124763200,29773200,317268000,35804000,18546600,20292000,4120800,3288100,11696500,64806900,2837600,11246400,765400,5128400,21629300,5693600,7102600,5006800,24186560,8223800,9377085,1465200,3525400,6023400,92320000,193372500,3049800,10202900,5662600,5397700,2483200,13307100,6232100,9370200,12212700,4323900,2599700,3370700,3533300,2799130,3160500,4506881,3124800,8674400,3166100,1728600,2185800,1539800,12846300
2019-09-25,87613600,21382000,308432000,26798000,18068300,55588000,3445000,3307300,9389400,45807700,1593400,6909400,597500,2742900,21313100,7229200,4522900,4658000,20269685,5922700,7290936,1952000,2795100,6715100,69864000,141406500,2414500,25330700,4764000,3934100,1827800,8035200,3762500,5788200,11344800,3236200,3043400,2354100,4705500,1745345,3203000,3357875,2814000,8423600,2383600,1709400,1697600,852100,8088100
2019-09-26,75334000,17456600,234564000,23166000,16083300,27477000,3837300,4270800,9899200,33198100,1685500,5343800,516700,3411200,19984000,8429200,7545800,10444400,17059728,10324100,8104918,1693700,3265200,4042500,70736000,178267500,3053100,10408300,5026400,5166600,1877300,8420200,7834400,6655400,12359300,4100200,1762600,2227400,2520400,2103963,1999400,4278541,1808800,8703600,1986100,1350400,1681300,1345600,7438800
2019-09-27,101408000,22477700,362056000,34122000,14656200,28660000,5858200,3167600,10207800,41336600,1530900,8005200,539200,2909200,59467400,6272300,6006500,4834900,17583671,7677300,7827093,1144000,3396600,3111800,78144000,166746000,2333200,6420500,5987700,3188600,1538100,8224000,6850700,4329300,9969900,3422300,2297000,2214300,2730800,2668203,2456000,3395375,1591200,7501200,1960700,1832400,2273400,873900,7799000
2019-09-30,103909600,17280900,186184000,24470000,10740000,19826000,3671200,3992300,9755000,39191000,1794500,6213700,362500,2345800,26897100,4931400,6552100,5286300,17205391,8315100,9806974,1519400,4340900,3627500,52894000,88197000,2488000,7401200,6588300,3639000,2151500,9768900,6108300,5923700,9583500,3159100,1801600,2795300,3183300,2206350,2639000,4079122,1828700,8937600,2501700,1703000,2017700,1027200,9709400
2019-10-01,139223200,21466600,366008000,24504000,17073000,19429000,3172900,3245800,11250300,49434400,3156200,13437200,597000,2841300,27249300,35680100,7673000,5523600,22013001,10910800,7050001,1822000,4436700,3539600,61690000,92439000,4811900,8464900,6719400,3557400,2648900,10279100,7116600,6329000,12617900,4155300,1897900,3718200,2943800,2963585,4295800,5539095,2299500,6727600,2009200,1545400,1799400,1127500,8381600
2019-10-02,138449200,30521700,293372000,33030000,16151700,19543000,4432400,3370100,12548700,52293100,3386800,12052500,743200,4908800,23515900,20944000,12051800,4921200,22458000,8380500,8762433,1964800,5547100,4413800,66022000,84471000,4171400,6933900,9858200,5637600,2480600,14503700,9702400,6135600,13468900,4289200,2066700,4255800,3698300,4795826,3903400,5175532,2646300,8138400,3044000,1270100,2240200,1996200,12011700
2019-10-03,114426000,24132900,450588000,28368000,16086300,17096000,3660900,3545100,12735200,53015800,2914500,12293600,505400,3529300,20212200,24552800,6997600,3375800,22076135,6228500,5790095,1848800,3956000,2955200,69364000,226267500,3499900,5762300,5989000,3512600,3590200,10788400,5315300,4238200,11557200,3556500,1639800,3110200,2623900,3276580,2936300,4609053,1367500,8017600,3015800,1604700,2154500,955600,9769300
2019-10-04,138478800,22897700,265524000,24282000,10430200,25884000,3259000,2566300,9453100,42641800,3021100,5631400,349800,2728200,15779500,14326700,7233300,3700500,18065349,7007500,7504518,1742000,3390100,3421500,49438000,119925000,2220300,4551400,5869000,4116400,4513300,10534800,4757300,5148300,10554400,2525300,2097300,2442300,2008400,2908838,2321800,3009884,1217300,6552800,3129600,1621900,1503700,1498100,9824900
2019-10-07,122306000,15303700,480984000,17040000,9178300,18658000,2704700,1823500,6771600,36742400,2202200,6323600,566900,2556000,15691900,10249300,5427200,3843200,11759373,5163500,5086154,1915300,2673200,3991000,43094000,120963000,3057000,4975400,4382900,3755600,1988700,10993000,4694000,8158600,15854500,3736000,2377200,2334500,1931800,2349478,2775800,2662052,1221600,6154000,2311700,1005800,1191700,2744100,13744600
2019-10-08,111820000,25550500,444436000,20086000,9466900,22757000,2613200,2135900,10806300,58201100,2654900,8309000,498400,3757300,19734000,13000100,7870400,4817000,14761270,6121500,6416694,3933200,5924200,4633800,50840000,130173000,2555900,6916800,6100400,4339800,2201100,9748700,5323900,6968700,16807100,5544600,1904300,3530000,4030200,3626604,3373900,3970911,1848600,6968000,2470800,1962200,1735800,1526600,13832800
2019-10-09,74770400,19749900,292412000,15948000,7556900,16329000,2273000,1359400,7273700,37511400,2443500,8955700,380800,2365600,13467800,14228200,7787700,4483100,13634333,5851000,4660875,1733800,4008500,2901200,40870000,103416000,1745900,5115900,4427200,5832000,2235500,8580900,4601700,5632100,12176900,3575300,1827300,2557300,2774100,1782904,2553200,3864448,2089100,6004000,2608800,1038800,1225600,1266600,10609200
2019-10-10,113013600,17654600,309124000,12842000,8605000,17340000,2687400,1562300,10994100,48239300,2108000,8207100,587400,2384300,18267800,13028000,5119700,5252200,12198680,7329400,8580290,1129400,5085000,2797200,51504000,94249500,1853100,5794100,3986000,3647000,1637500,7100100,3555500,5426500,12784900,3057700,3782100,3242900,2723700,1711499,2209500,3710633,1996800,7465600,2382200,1888900,1432200,1486200,11832100
2019-10-11,166795600,25446000,446404000,22330000,14930500,23697000,4663900,2087600,15076500,70008600,3334300,14914600,733500,2860400,23024600,11315900,7161400,5891600,18446054,7164900,6229626,1283600,4423000,3652800,65100000,127131000,3945700,6220100,5611000,4563100,1855500,10101900,5134200,6810600,12652600,5662700,2388900,6747800,3935400,2381839,3083300,4849469,5006800,8301600,2320000,1352200,1461400,1609600,11349000
2019-10-14,96427600,13304300,200040000,13296000,7006000,13312000,1556900,1372600,8779000,36040100,2286100,6644500,709800,1864400,16870500,9452500,5700000,4075300,8700981,5040900,5513214,749100,4228500,1906900,38204000,153075000,3088000,4636000,4881000,2356300,1297600,6234600,2571300,4402900,9294400,5351700,1409000,2851500,2124500,1120310,1960300,2637740,1769000,4711600,2483600,766100,1407400,1213700,6876100
2019-10-15,87360000,19695700,664124000,27584000,15039100,21230000,3942600,1964000,23379000,78656000,8241900,10112800,834700,2379700,38478400,12800400,10008800,13397700,15178232,6028300,5205102,1183200,6429100,2720500,62234000,96492000,3766800,4292500,4695100,2706100,1580700,6645700,3742700,6226000,8943600,6107900,1606400,3289000,2836600,2986185,2616300,3964078,1898500,5672400,1904600,993200,2744200,1519300,11679200
2019-10-16,73903200,20751600,428944000,22986000,10516900,20046000,8988600,4315200,11087700,87131700,3405800,10088900,482800,2136700,23728400,13056700,12434200,5368600,14435795,8288300,5686134,2103500,10707400,2986200,55268000,100261500,2891400,4883300,3698700,2315700,1811100,9765800,3608900,5190700,22004600,4342100,1865400,3038300,3657100,3660238,2260600,3339125,1824100,7662000,2617100,1508400,1930500,1570400,9298100
2019-10-17,67585200,21460600,263436000,20958000,9603000,13125000,5024400,3319100,10818500,55575900,2876500,17965100,544600,3005500,20560100,6928300,8434000,6301200,15312090,6811300,7178486,1028100,4172800,2332700,52948000,71539500,3340500,3427400,4359400,4100800,1734600,9757200,3722400,4364300,15730800,4324000,1767600,3418300,2397100,3504165,2197500,4103751,1203400,5366400,2051700,1197100,1966000,958900,7323700
2019-10-18,97433600,32273500,307440000,31624000,16874200,16981000,6080000,4391000,10417400,48872900,2207000,10493900,527900,6188500,21199500,7582800,25868700,4922100,14219198,9480200,7883056,1186400,5219800,3155100,67250000,86247000,3518800,6209200,4631200,3887700,1853900,13472700,5679900,5160400,17218300,6595300,3015900,4329200,13544300,4691636,2720600,5413246,1616200,8784400,3041900,1544400,1728800,1022800,12339700
2019-10-21,87247200,20078200,261868000,18094000,8122600,13031000,3358000,2868800,12714600,61087400,1934900,14244800,568600,4259500,19409100,7654700,13823600,3029200,13237081,7839100,5352136,1053200,5487900,4169000,42608000,75304500,3684200,5185800,4861200,2886500,1322900,10199300,3926300,6734100,16441100,5603500,1638800,4225200,15493100,2688998,3251100,5951758,1375200,6488400,1550200,1272400,1773800,927900,10882300
2019-10-22,82293600,27431000,328720000,22862000,19537600,13046000,4460500,3349100,12549100,58662100,1868000,12366600,403100,3912100,18526900,7142600,7613700,5660800,14549416,6062000,18629038,1047100,4764000,6141000,42234000,69012000,10265400,5470100,5767500,3509100,1955600,9536000,4095000,6187300,17598700,4476400,1571400,4681600,7949700,3490796,8275700,10544286,1486600,12636800,1743700,1341000,2548500,1429700,9603600
2019-10-23,75828800,29844600,279916000,21282000,12300400,20957000,4761400,3020400,8828300,47771200,1574500,8328000,374000,3921100,14173700,5969800,6693400,3706600,14000598,6136700,8511961,2094500,4308300,4543500,42764000,78916500,7943700,11933600,7136200,5157800,1798700,8641800,4148500,5252400,12862300,5533200,2329600,11295900,10960800,2524225,3644200,5324262,1227100,8912400,2199800,1151500,2179600,1227900,10375600
2019-10-24,69275200,37029300,232020000,20224000,11413500,16896000,5280100,3511000,8020500,39491000,1266500,7469800,404600,2551300,16695400,6359100,12111600,2546900,19998385,5699300,5232769,1230900,4470900,3482500,88922000,445813500,4955600,12085800,4591100,3840100,2056700,9003600,3873900,4552100,11551700,4249800,3471800,3916200,5382700,2314041,2969600,7235353,2478700,6411200,1763400,1097900,1780800,996600,11143800
2019-10-25,73477200,25959700,423092000,27104000,8061200,20869000,4991400,1822300,9055700,43702000,2602100,9576400,475400,2325000,17433300,3928100,6947300,2815100,17497665,5497000,7868384,1061300,4872800,2671900,192528000,450091500,4773700,8147200,5235300,5659700,1686200,7607200,3369100,3046000,12385700,2398800,6245900,8319500,4058000,2069162,2704400,5074154,2102400,6072400,1818100,2409800,2179600,1025000,15036400
2019-10-28,96572800,35280100,330792000,65428000,13657900,12999000,7576700,2281900,9522200,58790300,2707800,10276000,584100,2552700,23914800,5534500,7876300,2957100,25800339,7146400,15557665,1399600,4768800,2651100,74178000,283054500,7711400,10304700,6653400,4448200,1672600,11209600,5076300,7574600,12727500,3211400,4706800,6174000,3234500,2511599,1730400,3773081,1433100,7164400,2761600,3431400,15446600,1216700,14621400
2019-10-29,142839600,20589500,211236000,52654000,13574900,13272000,5477300,1723500,9797300,48266600,2030800,7773600,473700,2756300,21063000,5708300,4506300,3528900,32212032,6391500,17371019,1225900,4614900,3587000,45538000,190264500,4454600,9044700,5699100,3004700,1295300,13894400,4548400,8699200,10309100,3939500,3838400,4427900,6113600,2879554,2867300,5647306,1586500,6861200,2675100,2044000,5335700,1080100,10619900
2019-10-30,124522000,18496600,205960000,29204000,28734600,17281000,4724500,2320800,8513700,45262400,1584900,7101400,323600,2264400,16155900,5284700,9627600,3299600,22019430,7222500,10026845,1395400,3534800,3065100,48988000,144627000,6332600,8127500,8731300,3567800,1264300,12840600,4690900,7907800,13940300,3361400,2286700,3948100,3997600,2075740,2417300,4040191,1624700,4959200,1831300,1520700,3690900,1110400,12136500
2019-10-31,139162000,24605100,209732000,31904000,42286500,27881000,4578300,2845400,11589100,49430900,1876200,9414100,429500,2507400,18814700,7119700,7686700,3960400,24539860,10009400,12419429,1505900,4614000,3999200,55624000,76005000,4961000,6752000,14008800,6467400,2277400,16169100,7177700,6346400,10079200,5272200,3940600,4037600,3868400,2273935,2954200,4852647,2181800,8228400,2454100,2021200,6367000,1303500,12226600
2019-11-01,151125200,33128400,283640000,28812000,21711800,21234000,4771100,2827200,11682600,41985300,2112300,9765900,441500,2036600,16359300,6238700,5541800,2919600,19263220,13356300,9281298,990500,5119100,3844200,55808000,95758500,4192400,5263600,10658500,3104000,1364500,14108700,7684700,6483600,11094400,3033100,2248800,6220200,3538200,3008147,4171900,6444348,3090800,8018000,2647200,2112200,4507400,812200,9629100
2019-11-04,103272000,16912000,376716000,30632000,16371300,34075000,5748100,2790200,9159900,54228600,2538100,15965900,544100,1956400,17559900,8368800,6140300,3186400,17709730,9127900,8947195,1052000,5508000,3524800,55438000,131805000,17662100,8161200,8271200,3195600,1651600,15858200,10348800,5667900,14206000,6808500,2031600,5437800,3703000,4650681,4230700,6823166,1990200,13459600,3105900,1640000,2574000,1086100,10133300
2019-11-05,79897600,18250200,300868000,25148000,9942000,38711000,4015000,6170600,13747600,68785600,2525100,13894100,716800,2630000,25965300,8986000,6257300,5393400,21688474,7475600,9937974,1876800,8238800,4135700,37710000,104151000,10496000,5589700,7054400,3292400,2204500,14930400,6971200,7545200,15720300,4412800,2268900,4516700,5468900,5470728,3117800,6453406,1314300,9502400,2626800,3449700,4955700,1132900,10645400
2019-11-06,75864400,16575800,269012000,24626000,10973000,18076000,4207400,2762400,11231100,47524500,1863000,7872400,792800,2420700,22051100,4888400,5450000,3668600,18757722,9303600,9735606,1017000,4489000,3654000,40596000,119113500,6473500,7033800,6365300,3234400,1675000,13996500,6104700,5464900,10647900,5247800,2130300,3736600,3815700,2909686,2820200,5015679,1929200,6976400,2186900,2206100,3107600,1084500,9287600
2019-11-07,94940400,17786700,280340000,45140000,13473000,23981000,3802300,3201600,13528900,68310700,3748600,14501500,756500,2845000,23452500,5835000,5873700,3646300,22727297,6561500,9251325,1210200,6020400,2630200,53022000,217009500,4820200,7110000,7221400,3494300,2399400,13073800,5440700,9492200,8832400,7641200,2386400,3816700,2834500,2704277,3156200,4407092,1652800,12473200,4125000,2117400,2307500,1098200,14604400
